element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,GW,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,Cost,transfers_balance,selected,transfers_in,transfers_out
22,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.8,-217,3694,50,267
22,61,17,1,True,2024-10-05 14:00:00+00:00,3,1,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0,0.4,0.3,9.0,1.0,0,0.18,0.00,0.18,0.04,4.8,-133,3588,76,209
23,2,20,1,True,2024-08-17 14:00:00+00:00,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,2.0,4.2,0.3,0.0,0.5,0,0.00,0.00,0.00,0.15,7.0,0,192689,0,0
23,11,2,7,False,2024-08-24 16:30:00+00:00,0,2,2,25,1,0,0,0,0,0,0,0,0,0,1,25.0,33.6,0.5,26.0,6.0,0,0.18,0.02,0.20,0.16,6.9,-43402,165221,3440,46842
23,21,5,1,True,2024-08-31 11:30:00+00:00,1,1,3,58,0,0,0,1,0,0,0,0,0,0,0,11.0,9.4,15.2,21.0,4.6,1,0.03,0.08,0.11,0.93,6.9,20874,203684,47196,26322
23,39,18,3,False,2024-09-15 13:00:00+00:00,0,1,4,79,0,0,1,0,0,0,0,0,0,0,0,13.0,9.4,21.2,5.0,3.6,1,0.05,0.03,0.08,0.61,6.9,-23151,185675,19468,42619
23,47,13,-2,False,2024-09-22 15:30:00+00:00,2,2,5,52,0,0,0,2,0,0,0,0,1,0,0,-10.0,0.0,0.0,4.0,0.0,1,0.08,0.00,0.08,0.60,6.9,-10267,179003,9272,19539
23,51,11,12,True,2024-09-28 14:00:00+00:00,4,2,6,90,1,1,0,2,0,0,0,0,0,0,2,38.0,45.2,31.8,61.0,13.8,1,1.11,0.12,1.23,0.32,6.9,-16370,164588,18018,34388
23,61,17,1,True,2024-10-05 14:00:00+00:00,3,1,7,30,0,0,0,0,0,0,0,0,0,0,0,8.0,10.0,42.7,8.0,6.1,0,0.00,0.07,0.07,0.33,6.9,128947,306985,142675,13728
24,2,20,6,True,2024-08-17 14:00:00+00:00,2,0,1,90,0,0,1,0,0,0,0,0,0,0,0,22.0,5.8,1.3,8.0,1.5,1,0.07,0.06,0.13,0.47,6.5,0,927335,0,0
24,11,2,6,False,2024-08-24 16:30:00+00:00,0,2,2,90,0,0,1,0,0,0,0,0,0,0,0,23.0,9.2,6.8,4.0,2.0,1,0.00,0.02,0.02,1.28,6.5,-34627,962999,19032,53659
24,21,5,2,True,2024-08-31 11:30:00+00:00,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,8.0,22.0,0.8,5.0,2.8,1,0.04,0.00,0.04,1.83,6.5,-31887,962026,44069,75956
24,39,18,6,False,2024-09-15 13:00:00+00:00,0,1,4,90,0,0,1,0,0,0,0,0,0,0,0,23.0,10.2,1.9,0.0,1.2,1,0.00,0.01,0.01,0.74,6.5,-115626,858247,20512,136138
24,47,13,1,False,2024-09-22 15:30:00+00:00,2,2,5,45,0,0,0,1,0,0,0,0,0,0,0,3.0,15.4,0.1,0.0,1.6,0,0.00,0.00,0.00,1.56,6.5,-38812,828404,10298,49110
24,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.4,-78111,757020,15911,94022
24,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.4,-189258,568492,2945,192203
25,2,20,6,True,2024-08-17 14:00:00+00:00,2,0,1,68,0,0,1,0,0,0,0,0,0,0,0,22.0,7.2,4.9,6.0,1.8,1,0.00,0.04,0.04,0.32,5.0,0,230223,0,0
25,11,2,0,False,2024-08-24 16:30:00+00:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,23613,312806,46003,22390
25,21,5,1,True,2024-08-31 11:30:00+00:00,1,1,3,10,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.28,5.0,-56048,264308,16584,72632
25,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-45776,227563,9852,55628
25,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-44677,184385,1173,45850
25,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.8,-40098,144882,164,40262
25,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.8,-23935,121540,84,24019
73,6,16,4,False,2024-08-17 14:00:00+00:00,1,1,1,90,0,0,0,1,0,0,0,0,0,7,0,17.0,47.0,0.0,0.0,4.7,1,0.00,0.00,0.00,1.30,4.5,0,198435,0,0
73,12,15,3,True,2024-08-25 13:00:00+00:00,1,1,2,90,0,0,0,1,0,0,0,0,0,4,0,13.0,30.8,0.0,0.0,3.1,1,0.00,0.00,0.00,1.61,4.5,4237,229120,15125,10888
73,21,5,0,True,2024-08-31 11:30:00+00:00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-5471,233977,30742,36213
73,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-60424,174820,5002,65426
73,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-23075,154013,1110,24185
73,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.3,254,156637,23117,22863
73,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.3,-14843,141378,3238,18081
186,9,13,0,True,2024-08-18 15:30:00+00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,7.0,0,164846,0,0
186,20,20,0,False,2024-08-25 13:00:00+00:00,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.9,-36830,142291,2709,39539
186,21,5,0,True,2024-08-31 11:30:00+00:00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.8,-26760,119706,4626,31386
186,39,18,1,False,2024-09-15 13:00:00+00:00,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,2.0,0.2,0,0.00,0.00,0.00,0.13,6.8,746,125804,19692,18946
186,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.8,-5559,121288,3783,9342
186,51,11,1,True,2024-09-28 14:00:00+00:00,4,2,6,16,0,0,0,0,0,0,0,0,0,0,0,4.0,1.2,2.3,4.0,0.8,0,0.00,0.03,0.03,0.00,6.8,-4573,118063,5668,10241
186,61,17,1,True,2024-10-05 14:00:00+00:00,3,1,7,59,0,0,0,1,0,0,0,0,0,0,0,2.0,3.6,12.8,29.0,4.5,1,0.33,0.02,0.35,0.32,6.7,-8339,110972,2021,10360
578,2,20,0,True,2024-08-17 14:00:00+00:00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.0,0,226287,0,0
578,11,2,1,False,2024-08-24 16:30:00+00:00,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,2.0,0.4,0.0,0.0,0.0,0,0.00,0.00,0.00,0.16,5.9,-46797,206409,4067,50864
578,21,5,1,True,2024-08-31 11:30:00+00:00,1,1,3,31,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,0.1,0.0,0.2,0,0.00,0.00,0.00,0.89,5.9,-34921,180050,4776,39697
578,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.8,-35558,149968,3165,38723
578,47,13,9,False,2024-09-22 15:30:00+00:00,2,2,5,73,1,0,0,1,0,0,0,0,0,0,1,24.0,45.0,0.3,9.0,5.4,1,0.02,0.00,0.02,1.17,5.8,-17275,134546,649,17924
578,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,90,0,0,0,2,0,0,0,1,0,0,0,4.0,27.4,30.3,81.0,13.9,1,0.48,0.28,0.76,0.32,5.8,41623,186225,53572,11949
578,61,17,2,True,2024-10-05 14:00:00+00:00,3,1,7,89,0,0,0,1,0,0,0,0,0,0,0,15.0,17.8,4.9,10.0,3.3,1,0.00,0.12,0.12,0.61,5.8,38290,233214,55043,16753
597,2,20,0,True,2024-08-17 14:00:00+00:00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,1740,0,0
597,11,2,0,False,2024-08-24 16:30:00+00:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,231,3587,742,511
597,21,5,0,True,2024-08-31 11:30:00+00:00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,145,4486,1109,964
597,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,369,5493,1354,985
597,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.49,4.5,-7,5623,431,438
597,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,264,6069,932,668
597,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,259,6447,873,614
633,21,5,0,True,2024-08-31 11:30:00+00:00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.0,708,1065,1272,564
633,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.0,-406,684,213,619
633,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.0,-69,645,79,148
633,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.0,-63,594,90,153
633,61,17,1,True,2024-10-05 14:00:00+00:00,3,1,7,29,0,0,0,0,0,0,0,0,0,0,0,8.0,19.6,11.9,2.0,3.4,0,0.00,0.03,0.03,0.33,6.0,549,1307,684,135
638,21,5,0,True,2024-08-31 11:30:00+00:00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,0,0,0
638,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,558,945,765,207
638,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,64,1103,238,174
638,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,29,1210,211,182
638,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-10,1265,135,145
639,21,5,0,True,2024-08-31 11:30:00+00:00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,0,0,0
639,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,158,859,238,80
639,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,22,1262,153,131
639,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,420,2084,799,379
639,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-131,2330,239,370
657,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,0,0,0,0
657,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,1005,1719,1170,165
657,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,1333,3541,2110,777
657,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,949,5046,1734,785
658,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,0,0,0,0
658,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,634,1206,736,102
658,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,881,2574,1363,482
658,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,434,3474,942,508
659,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,0,0,0
659,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,226,320,280,54
659,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,262,706,415,153
659,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,107,920,272,165
662,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,0,0,0,0
662,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,727,1213,848,121
665,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,0,0,0
28,7,19,1,False,2024-08-17 16:30:00+00:00,1,2,1,73,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,30.5,13.0,4.2,1,0.21,0.21,0.42,1.39,6.5,0,328252,0,0
28,11,1,2,True,2024-08-24 16:30:00+00:00,0,2,2,90,0,0,0,2,0,0,0,0,0,0,0,10.0,14.6,14.5,17.0,4.6,1,0.04,0.02,0.06,0.87,6.5,-37766,310648,15599,53365
28,26,11,1,False,2024-08-31 14:00:00+00:00,1,2,3,15,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.5,0.0,0.0,1,0.00,0.01,0.01,0.00,6.5,-2843,317474,64796,67639
28,31,8,0,True,2024-09-14 16:30:00+00:00,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.4,-154509,160644,2212,156721
28,41,20,1,True,2024-09-21 14:00:00+00:00,3,1,5,45,0,0,0,0,0,0,0,0,0,0,0,7.0,3.6,17.4,19.0,4.0,0,0.07,0.33,0.40,0.00,6.4,-21993,142911,4702,26695
28,56,10,5,False,2024-09-29 13:00:00+00:00,2,2,6,63,0,1,0,1,0,0,0,0,0,0,0,21.0,17.0,18.7,4.0,4.0,1,0.00,0.45,0.45,0.55,6.4,-12466,132102,8787,21253
28,62,14,3,True,2024-10-06 13:00:00+00:00,0,0,7,62,0,0,1,0,0,0,0,0,0,0,0,6.0,2.6,11.9,6.0,2.1,1,0.03,0.06,0.09,0.25,6.4,-15672,117167,3737,19409
29,7,19,0,False,2024-08-17 16:30:00+00:00,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.5,0,77081,0,0
29,11,1,1,True,2024-08-24 16:30:00+00:00,0,2,2,14,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,1.6,1.0,0.2,0,0.02,0.01,0.03,0.38,5.4,-14983,69201,2526,17509
29,26,11,1,False,2024-08-31 14:00:00+00:00,1,2,3,28,0,0,0,1,0,0,0,0,0,0,0,5.0,9.4,11.3,0.0,2.1,0,0.00,0.05,0.05,0.28,5.4,-11954,58524,1955,13909
29,31,8,4,True,2024-09-14 16:30:00+00:00,3,2,4,45,0,1,0,0,0,0,0,0,0,0,0,18.0,16.0,16.1,7.0,3.9,0,0.03,0.04,0.07,0.23,5.3,-8597,50954,2108,10705
29,41,20,0,True,2024-09-21 14:00:00+00:00,3,1,5,28,0,0,0,0,0,0,0,1,0,0,0,-3.0,6.6,1.3,2.0,1.0,0,0.05,0.01,0.06,0.00,5.3,-1926,49799,1745,3671
29,56,10,1,False,2024-09-29 13:00:00+00:00,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,0.4,7.0,1.0,0,0.02,0.00,0.02,0.07,5.3,-4620,45468,1498,6118
29,62,14,2,True,2024-10-06 13:00:00+00:00,0,0,7,90,0,0,1,0,0,0,0,1,0,0,0,8.0,10.8,23.0,4.0,3.8,1,0.00,0.07,0.07,0.52,5.2,-3279,42552,1377,4656
30,7,19,0,False,2024-08-17 16:30:00+00:00,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,0,4608,0,0
30,11,1,0,True,2024-08-24 16:30:00+00:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-591,5246,363,954
30,26,11,0,False,2024-08-31 14:00:00+00:00,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-742,5012,509,1251
30,31,8,0,True,2024-09-14 16:30:00+00:00,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-1714,3303,0,1714
30,41,20,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-410,2950,0,410
30,56,10,0,False,2024-09-29 13:00:00+00:00,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-269,2681,0,269
30,62,14,0,True,2024-10-06 13:00:00+00:00,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-190,2491,0,190
31,7,19,0,False,2024-08-17 16:30:00+00:00,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.5,0,12149,0,0
31,11,1,0,True,2024-08-24 16:30:00+00:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.5,-2079,12294,538,2617
31,26,11,0,False,2024-08-31 14:00:00+00:00,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.4,-1840,11112,850,2690
31,31,8,1,True,2024-09-14 16:30:00+00:00,3,2,4,6,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6,0.4,0.0,0.1,0,0.00,0.01,0.01,0.09,5.4,-1279,10277,754,2033
31,41,20,1,True,2024-09-21 14:00:00+00:00,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.4,2.0,0.3,0,0.00,0.00,0.00,0.00,5.4,-418,10052,439,857
31,56,10,1,False,2024-09-29 13:00:00+00:00,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,4.0,0.2,4.8,1.0,0.6,0,0.09,0.00,0.09,0.07,5.3,-377,9822,518,895
31,62,14,0,True,2024-10-06 13:00:00+00:00,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.3,-151,9837,743,894
32,7,19,2,False,2024-08-17 16:30:00+00:00,1,2,1,81,0,0,0,1,0,0,0,0,0,0,0,7.0,9.0,12.4,2.0,2.3,1,0.00,0.01,0.01,1.41,4.5,0,263349,0,0
32,11,1,1,True,2024-08-24 16:30:00+00:00,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6,0.0,2.0,0.3,1,0.00,0.00,0.00,0.12,4.5,3007,314450,28026,25019
32,26,11,0,False,2024-08-31 14:00:00+00:00,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-82077,232094,9846,91923
32,31,8,0,True,2024-09-14 16:30:00+00:00,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-70335,163873,769,71104
32,41,20,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-22400,143366,372,22772
32,56,10,0,False,2024-09-29 13:00:00+00:00,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-16078,127676,643,16721
32,62,14,6,True,2024-10-06 13:00:00+00:00,0,0,7,90,0,0,1,0,0,0,0,0,0,0,0,22.0,7.4,3.0,5.0,1.5,1,0.03,0.01,0.04,0.52,4.4,-8289,119931,1341,9630
33,7,19,0,False,2024-08-17 16:30:00+00:00,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,82976,0,0
33,11,1,0,True,2024-08-24 16:30:00+00:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-4262,87218,5094,9356
33,26,11,0,False,2024-08-31 14:00:00+00:00,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-5391,84891,8559,13950
33,31,8,0,True,2024-09-14 16:30:00+00:00,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-20357,64707,4534,24891
33,41,20,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-11532,53665,0,11532
33,56,10,0,False,2024-09-29 13:00:00+00:00,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-8790,45083,0,8790
33,62,14,0,True,2024-10-06 13:00:00+00:00,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-5608,39581,0,5608
34,7,19,0,False,2024-08-17 16:30:00+00:00,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.5,0,5025,0,0
34,11,1,0,True,2024-08-24 16:30:00+00:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,6.5,-1929,3043,0,1929
